Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000161850.3	0	0	0	0	0	0
ENSG00000161860.8	90	88	81	61	48	65
ENSG00000161888.12	1447	1469	1525	1001	1082	1223
ENSG00000161896.12	0	1	1	0	1	1
ENSG00000161904.12	1305	1512	1405	1556	1261	1736
ENSG00000161905.13	494	491	534	373	391	419
ENSG00000161911.12	0	0	0	0	0	0
ENSG00000161914.10	53	61	77	63	37	59
ENSG00000161920.11	75	78	85	39	36	59
ENSG00000161921.17	77	93	97	45	51	50
ENSG00000161929.15	0	0	0	0	0	0
ENSG00000161939.19	0	3	2	0	0	1
ENSG00000161940.11	1	1	0	0	0	0
ENSG00000161944.17	0	0	0	0	0	0
ENSG00000161955.17	43	36	44	39	14	23
ENSG00000161956.13	73	75	66	68	55	72
ENSG00000161958.11	5	3	8	20	12	17
ENSG00000161960.16	6426	5688	6284	4683	4924	5506
ENSG00000161970.15	3646	4581	4022	3169	3044	3948
ENSG00000161973.11	0	0	0	0	0	0
ENSG00000161980.6	1189	1329	1375	909	855	1052
ENSG00000161981.11	670	874	827	558	481	658
ENSG00000161992.6	1	0	0	0	0	0
ENSG00000161996.19	83	110	88	148	90	112
ENSG00000161999.13	80	74	81	83	50	80
ENSG00000162004.19	39	61	49	120	62	84
ENSG00000162006.9	0	1	0	0	0	0
ENSG00000162009.9	3	4	3	0	1	2
ENSG00000162032.16	227	258	269	202	185	213
ENSG00000162039.18	0	0	0	0	2	0
ENSG00000162040.7	0	0	0	0	0	0
ENSG00000162062.15	90	129	124	151	132	159
ENSG00000162063.13	1562	2147	2028	1689	1228	1653
ENSG00000162065.14	216	293	275	244	212	252
ENSG00000162066.16	266	331	354	350	272	367
ENSG00000162068.2	3	6	2	1	1	1
ENSG00000162069.16	399	527	530	594	442	626
ENSG00000162073.14	73	90	94	74	57	66
ENSG00000162076.13	156	210	170	131	123	155
ENSG00000162078.12	72	89	61	47	63	47
ENSG00000162086.16	363	443	424	541	453	540
ENSG00000162104.10	1300	1833	1717	1640	1140	1519
ENSG00000162105.21	562	862	798	788	532	752
ENSG00000162129.15	857	989	978	655	592	863
ENSG00000162139.10	356	348	412	377	319	432
ENSG00000162144.10	242	256	317	355	290	456
ENSG00000162148.11	3	1	0	2	2	1
ENSG00000162174.12	191	229	204	164	163	180
ENSG00000162188.6	0	2	0	0	1	0
ENSG00000162191.14	1068	1351	1190	770	728	976
ENSG00000162194.13	166	237	217	240	210	294
ENSG00000162222.14	224	240	281	183	160	224
ENSG00000162227.8	300	393	327	335	255	379
ENSG00000162231.14	1592	1641	1638	1557	1303	1715
ENSG00000162236.13	285	363	339	273	286	329
ENSG00000162241.13	35	29	32	40	33	63
ENSG00000162244.12	47	46	43	28	24	30
ENSG00000162267.14	0	0	0	0	0	0
ENSG00000162298.19	396	430	443	356	226	356
ENSG00000162300.13	101	107	103	59	67	82
ENSG00000162302.13	1582	2216	1986	1521	1205	1606
ENSG00000162337.12	1046	1517	1420	1262	940	1165
ENSG00000162341.18	59	43	61	67	37	40
ENSG00000162344.4	0	0	0	0	0	0
ENSG00000162365.13	0	0	0	0	0	0
ENSG00000162366.8	0	0	0	0	0	0
ENSG00000162367.12	0	0	1	0	0	0
ENSG00000162368.15	805	955	929	599	553	788
ENSG00000162373.13	0	0	0	0	0	0
ENSG00000162374.18	0	0	0	0	0	0
ENSG00000162377.6	564	630	651	353	363	408
ENSG00000162378.13	91	159	133	104	90	135
ENSG00000162383.13	0	0	0	0	0	0
ENSG00000162384.14	140	157	186	124	116	115
ENSG00000162385.11	322	290	334	246	257	310
ENSG00000162390.18	48	63	70	74	34	34
ENSG00000162391.12	0	0	0	0	0	0
ENSG00000162396.6	60	75	72	65	46	63
ENSG00000162398.12	0	0	2	0	0	1
ENSG00000162399.9	0	0	0	0	0	5
ENSG00000162402.15	2078	2346	2191	2267	1846	2626
ENSG00000162407.9	2	8	0	1	1	10
ENSG00000162408.11	600	855	846	682	529	695
ENSG00000162409.12	8	8	11	12	6	17
ENSG00000162413.17	92	141	127	101	78	103
ENSG00000162415.7	109	169	110	157	96	140
ENSG00000162419.13	399	466	438	362	317	387
ENSG00000162426.16	0	1	0	0	2	0
ENSG00000162430.18	285	398	397	356	215	393
ENSG00000162433.15	163	129	104	73	87	92
ENSG00000162434.14	2174	2478	2445	1996	1629	2367
ENSG00000162437.15	283	314	317	248	187	300
ENSG00000162438.12	0	2	0	1	1	1
ENSG00000162441.12	473	529	488	374	365	426
ENSG00000162444.12	3	5	10	1	2	4
ENSG00000162456.10	0	0	0	0	0	0
ENSG00000162458.13	2	6	4	9	4	2
ENSG00000162460.7	0	0	0	0	0	0
ENSG00000162461.8	0	3	1	1	1	1
ENSG00000162482.5	0	8	3	5	5	4
ENSG00000162490.7	1	1	0	0	1	0
ENSG00000162493.17	1	0	0	0	0	0
ENSG00000162494.6	0	0	0	0	1	0
ENSG00000162496.9	50	71	69	53	37	50
ENSG00000162510.6	2	4	0	2	4	0
ENSG00000162511.8	0	0	0	0	0	0
ENSG00000162512.16	117	157	144	157	88	128
ENSG00000162517.13	173	134	173	78	59	77
ENSG00000162520.15	15	15	10	6	12	18
ENSG00000162521.19	885	866	1014	809	736	920
ENSG00000162522.11	975	1381	1396	1367	943	1289
ENSG00000162526.7	4	2	1	0	0	0
ENSG00000162542.14	123	116	135	100	108	118
ENSG00000162543.6	0	0	0	0	0	0
ENSG00000162545.6	325	353	353	201	233	270
ENSG00000162551.14	0	1	0	0	0	0
ENSG00000162552.15	8	14	15	9	8	7
ENSG00000162571.14	0	5	0	0	3	0
ENSG00000162572.21	8	17	10	5	13	12
ENSG00000162576.17	0	0	0	0	1	0
ENSG00000162585.17	24	49	39	36	31	30
ENSG00000162591.17	72	100	86	112	78	87
ENSG00000162592.10	0	0	0	0	0	0
ENSG00000162594.17	0	0	0	0	0	0
ENSG00000162595.8	0	0	0	0	0	0
ENSG00000162598.13	0	0	0	0	0	0
ENSG00000162599.18	172	258	213	141	148	182
ENSG00000162600.12	227	294	255	277	241	375
ENSG00000162601.12	858	935	940	1425	1095	1372
ENSG00000162604.12	98	97	107	121	112	150
ENSG00000162607.13	1190	1410	1235	1333	1289	1665
ENSG00000162613.18	6343	5749	5806	5440	5426	6891
ENSG00000162614.19	0	8	9	8	1	10
ENSG00000162616.9	51	67	55	49	52	72
ENSG00000162618.15	0	0	0	0	0	0
ENSG00000162620.16	0	2	2	1	1	0
ENSG00000162621.7	0	0	0	0	0	0
ENSG00000162623.16	240	305	287	235	257	308
ENSG00000162624.16	0	0	0	0	0	1
ENSG00000162627.17	342	408	353	244	275	381
ENSG00000162630.6	43	14	4	8	9	19
ENSG00000162631.20	0	0	0	2	0	0
ENSG00000162636.16	696	848	852	661	673	866
ENSG00000162639.16	391	453	407	324	385	474
ENSG00000162641.20	0	2	0	0	0	0
ENSG00000162642.14	398	522	439	363	265	386
ENSG00000162643.13	0	3	1	4	1	1
ENSG00000162645.13	14	9	7	9	3	11
ENSG00000162650.17	126	147	151	134	95	122
ENSG00000162654.9	0	0	0	0	0	0
ENSG00000162664.17	2665	2997	2654	2409	2071	2923
ENSG00000162669.16	0	3	1	4	3	2
ENSG00000162670.11	3	5	0	6	1	2
ENSG00000162676.13	14	16	22	27	13	21
ENSG00000162687.19	0	0	0	0	0	0
ENSG00000162688.17	507	562	575	578	549	820
ENSG00000162692.12	0	0	0	0	1	0
ENSG00000162694.14	17	26	36	15	15	33
ENSG00000162695.12	120	135	132	85	89	109
ENSG00000162702.8	319	371	369	296	257	405
ENSG00000162704.16	1719	1719	1790	688	792	891
ENSG00000162706.13	0	0	0	0	0	0
ENSG00000162711.18	0	1	0	0	2	0
ENSG00000162714.13	460	621	583	607	447	529
ENSG00000162722.9	0	1	0	0	1	1
ENSG00000162723.10	0	0	1	0	0	1
ENSG00000162727.3	0	0	0	0	0	0
ENSG00000162728.5	0	0	0	0	0	0
ENSG00000162729.14	231	236	261	145	170	235
ENSG00000162733.19	5	7	12	8	12	5
ENSG00000162734.13	229	265	273	110	138	159
ENSG00000162735.19	256	315	255	154	151	190
ENSG00000162736.18	485	530	532	388	434	449
ENSG00000162738.7	0	2	0	1	0	0
ENSG00000162739.14	0	0	0	0	0	0
ENSG00000162745.11	0	1	0	1	0	1
ENSG00000162746.15	7	0	2	0	6	2
ENSG00000162747.13	0	0	3	0	0	0
ENSG00000162753.13	0	0	0	0	0	1
ENSG00000162755.14	29	18	29	23	15	38
ENSG00000162757.4	6	21	23	13	7	19
ENSG00000162761.14	0	0	0	0	0	0
ENSG00000162763.4	0	0	0	0	0	0
ENSG00000162769.13	191	184	177	193	174	241
ENSG00000162771.8	0	0	0	0	0	0
ENSG00000162772.17	14	11	10	11	9	13
ENSG00000162775.17	1806	2115	2035	1870	1679	2174
ENSG00000162777.17	305	436	396	357	279	337
ENSG00000162779.22	9	11	13	13	19	10
ENSG00000162782.16	392	431	425	543	447	596
ENSG00000162783.11	346	440	385	297	210	328
ENSG00000162804.14	12	9	8	13	8	8
ENSG00000162813.18	627	557	551	433	465	512
ENSG00000162814.11	180	281	257	214	180	221
ENSG00000162817.7	63	85	62	41	32	44
ENSG00000162819.12	366	369	390	305	299	412
ENSG00000162825.18	87	85	84	102	61	75
ENSG00000162836.12	325	388	363	361	298	376
ENSG00000162843.18	0	3	0	1	0	0
ENSG00000162849.16	0	0	0	0	0	0
ENSG00000162851.8	415	571	443	383	390	478
ENSG00000162852.14	179	291	260	263	206	250
ENSG00000162869.16	672	800	764	1095	772	1128
ENSG00000162873.15	0	0	1	0	0	1
ENSG00000162877.13	0	0	1	0	0	0
ENSG00000162878.13	6	9	12	9	7	5
ENSG00000162881.7	0	0	0	0	0	0
ENSG00000162882.15	2	3	0	1	1	1
ENSG00000162885.14	452	565	591	587	495	715
ENSG00000162889.11	1650	1717	1636	1478	1183	1499
ENSG00000162891.11	6	15	12	13	11	21
ENSG00000162892.16	0	0	0	0	0	0
ENSG00000162894.12	5	2	6	3	1	0
ENSG00000162896.6	0	0	0	0	0	0
ENSG00000162897.16	0	0	0	0	0	0
ENSG00000162909.18	355	360	364	324	252	387
ENSG00000162910.19	289	342	321	212	189	221
ENSG00000162923.18	587	646	678	605	568	735
ENSG00000162924.16	592	580	562	564	505	719
ENSG00000162927.14	98	94	117	107	133	140
ENSG00000162928.9	316	432	402	279	279	344
ENSG00000162929.14	113	156	167	190	147	173
ENSG00000162931.12	1	0	0	0	0	0
ENSG00000162944.11	9	16	12	12	4	5
ENSG00000162946.23	89	136	146	170	77	121
ENSG00000162949.16	26	14	40	48	22	36
ENSG00000162951.11	0	0	0	0	0	0
ENSG00000162959.14	72	66	72	75	59	89
ENSG00000162961.14	372	460	492	194	242	301
ENSG00000162971.11	225	216	231	290	290	378
ENSG00000162972.11	649	716	585	471	552	624
ENSG00000162975.5	11	15	8	12	10	15
ENSG00000162976.13	64	93	109	58	50	76
ENSG00000162980.17	100	95	93	75	64	53
ENSG00000162981.14	37	52	75	42	26	35
ENSG00000162989.5	1	0	0	2	0	0
ENSG00000162992.5	0	0	0	0	0	0
ENSG00000162994.16	32	31	26	47	28	46
ENSG00000162998.5	0	4	3	4	3	2
ENSG00000162999.13	56	38	34	23	17	36
ENSG00000163001.12	821	1004	835	902	694	1140
ENSG00000163002.13	176	197	207	212	163	251
ENSG00000163006.12	147	227	189	264	238	327
ENSG00000163012.4	0	0	0	0	0	0
ENSG00000163013.12	306	470	339	461	317	427
ENSG00000163017.14	172	119	226	74	93	104
ENSG00000163026.12	76	79	55	68	61	64
ENSG00000163029.16	2657	3134	2812	3070	2376	3398
ENSG00000163032.12	0	2	0	0	0	0
ENSG00000163040.15	10	7	10	10	2	7
ENSG00000163041.13	97	48	85	102	75	106
ENSG00000163046.16	0	0	0	0	0	0
ENSG00000163050.18	126	142	144	115	91	144
ENSG00000163053.11	99	133	98	89	65	98
ENSG00000163060.8	0	0	0	0	0	0
ENSG00000163064.7	4	8	5	3	13	4
ENSG00000163069.13	286	348	347	209	206	232
ENSG00000163071.11	70	63	64	80	63	98
ENSG00000163072.16	1	1	4	1	3	3
ENSG00000163075.13	4	0	0	1	1	0
ENSG00000163082.10	0	2	3	0	0	0
ENSG00000163083.6	151	209	176	123	120	162
ENSG00000163092.22	1	0	0	0	0	0
ENSG00000163093.12	20	10	12	26	15	18
ENSG00000163104.18	750	917	770	766	660	1013
ENSG00000163106.11	0	0	0	0	0	0
ENSG00000163110.15	647	689	704	645	537	731
ENSG00000163114.6	1	0	0	0	0	0
ENSG00000163116.10	1	0	2	1	0	0
ENSG00000163121.10	0	0	0	0	0	0
ENSG00000163125.16	1279	1775	1552	1373	1039	1490
ENSG00000163126.15	147	172	163	290	211	245
ENSG00000163131.12	1	8	5	4	7	12
ENSG00000163132.8	4	2	2	2	2	4
ENSG00000163138.19	55	55	72	67	59	66
ENSG00000163141.20	13	13	16	18	6	7
ENSG00000163145.13	0	0	0	0	0	0
ENSG00000163154.6	0	0	0	0	0	0
ENSG00000163155.12	208	202	179	146	111	167
ENSG00000163156.12	313	414	453	303	267	369
ENSG00000163157.15	17	11	18	17	11	27
ENSG00000163159.15	2326	2706	2511	1820	1649	1976
ENSG00000163161.14	2232	2437	2369	2459	1966	2578
ENSG00000163162.9	754	835	811	736	710	936
ENSG00000163166.15	3119	3396	3108	2919	2324	3067
ENSG00000163170.12	210	248	227	163	133	214
ENSG00000163171.8	3	5	0	2	1	2
ENSG00000163191.6	394	447	486	213	277	349
ENSG00000163202.5	0	0	0	0	0	0
ENSG00000163206.6	0	0	0	0	0	0
ENSG00000163207.7	0	1	0	2	0	1
ENSG00000163209.15	0	0	0	0	0	0
ENSG00000163214.21	923	1036	976	1029	890	1267
ENSG00000163216.7	0	0	0	0	0	0
ENSG00000163217.2	0	0	0	0	0	0
ENSG00000163218.15	0	0	0	0	0	0
ENSG00000163219.12	1	0	0	0	1	0
ENSG00000163220.11	7	7	6	4	12	5
ENSG00000163221.9	0	1	0	1	1	0
ENSG00000163235.16	1	3	6	2	3	2
ENSG00000163239.12	0	0	0	0	0	1
ENSG00000163249.13	96	155	112	106	100	111
ENSG00000163251.4	23	56	62	28	33	48
ENSG00000163254.5	0	0	0	0	0	0
ENSG00000163257.11	167	196	194	185	188	205
ENSG00000163263.7	0	0	0	0	0	0
ENSG00000163273.4	0	0	0	0	0	0
ENSG00000163281.12	35	32	35	38	20	43
ENSG00000163283.7	0	1	0	0	0	0
ENSG00000163285.8	0	0	0	0	0	0
ENSG00000163286.9	0	0	0	0	0	0
ENSG00000163288.14	0	0	0	0	0	0
ENSG00000163291.14	37	41	41	22	23	27
ENSG00000163293.12	40	36	21	18	16	32
ENSG00000163295.5	0	0	0	0	0	0
ENSG00000163297.18	1	1	5	3	1	3
ENSG00000163312.11	551	572	523	749	534	708
ENSG00000163319.11	1270	1149	1272	369	489	550
ENSG00000163320.12	957	1075	953	711	666	840
ENSG00000163322.14	139	156	126	125	106	152
ENSG00000163328.14	28	48	36	32	35	60
ENSG00000163331.12	0	0	0	0	0	0
ENSG00000163344.6	684	798	740	431	474	595
ENSG00000163346.17	143	175	156	128	99	134
ENSG00000163347.6	19	34	25	20	11	16
ENSG00000163348.4	117	163	157	116	91	135
ENSG00000163349.22	4861	6851	6125	5359	4490	5835
ENSG00000163352.6	0	0	0	0	2	0
ENSG00000163354.15	5	9	10	11	8	9
ENSG00000163357.11	0	2	6	1	0	3
ENSG00000163359.17	3	1	5	3	3	4
ENSG00000163362.11	10	14	11	3	8	5
ENSG00000163374.20	1126	1343	1231	1110	852	1149
ENSG00000163376.11	48	63	58	63	48	76
ENSG00000163377.16	0	0	0	0	0	0
ENSG00000163378.14	60	80	78	97	61	102
ENSG00000163380.16	0	0	0	1	0	1
ENSG00000163382.13	1201	1151	1084	687	685	892
ENSG00000163389.12	187	277	285	264	211	277
ENSG00000163393.13	131	180	159	178	130	211
ENSG00000163394.6	0	0	0	0	0	0
ENSG00000163395.17	4	2	2	2	11	7
ENSG00000163399.16	10493	11212	10891	6646	7067	9189
ENSG00000163406.11	15	24	22	33	24	32
ENSG00000163412.13	185	218	211	196	150	236
ENSG00000163421.9	0	0	0	0	0	0
ENSG00000163424.9	0	0	0	0	0	0
ENSG00000163428.4	503	529	518	456	561	790
ENSG00000163430.12	0	0	1	1	0	0
ENSG00000163431.13	3	5	4	4	2	2
ENSG00000163435.16	872	1003	1133	847	745	1048
ENSG00000163440.12	2	1	0	0	3	0
ENSG00000163444.12	233	301	271	258	225	229
ENSG00000163449.11	7	6	13	6	8	3
ENSG00000163453.11	0	0	0	0	0	0
ENSG00000163462.19	104	165	138	189	130	170
ENSG00000163463.13	7	7	6	1	3	1
ENSG00000163464.8	0	0	0	0	0	0
ENSG00000163466.16	2395	2479	2499	1466	1427	1876
ENSG00000163467.12	0	0	0	0	1	0
ENSG00000163468.15	17578	19127	18793	11491	12041	14729
ENSG00000163472.19	34	39	38	44	26	38
ENSG00000163479.14	494	579	621	185	213	248
ENSG00000163481.8	239	278	263	171	148	206
ENSG00000163482.12	364	520	428	555	392	580
ENSG00000163485.17	31	39	34	26	28	23
ENSG00000163491.17	19	11	8	7	16	15
ENSG00000163492.16	0	0	0	0	0	0
ENSG00000163497.3	0	0	0	1	0	0
ENSG00000163499.12	0	2	1	1	1	1
ENSG00000163501.7	2	1	0	0	0	0
ENSG00000163507.15	2211	2434	2219	2430	2141	2648
ENSG00000163508.13	16	21	14	11	12	19
ENSG00000163510.14	1592	1733	1636	1412	1263	1760
ENSG00000163512.14	226	359	307	278	262	313
ENSG00000163513.19	5	15	5	6	6	8
ENSG00000163515.7	0	0	0	0	0	0
ENSG00000163516.14	537	562	534	614	500	633
ENSG00000163517.15	158	165	174	153	102	139
ENSG00000163518.11	0	0	0	0	0	2
ENSG00000163519.14	0	0	0	0	0	0
ENSG00000163520.14	0	1	0	0	0	0
ENSG00000163521.16	13	12	10	11	17	12
ENSG00000163527.10	2938	3512	3465	3369	3324	4307
ENSG00000163528.13	212	193	214	110	111	123
ENSG00000163530.4	0	0	0	0	0	0
ENSG00000163531.17	4	0	2	1	1	1
ENSG00000163534.15	1	0	0	0	0	0
ENSG00000163535.18	1190	1694	1267	1508	1390	1948
ENSG00000163536.13	6	2	3	4	3	4
ENSG00000163539.18	1335	1485	1425	1590	1292	1715
ENSG00000163541.12	2700	2695	2664	1296	1486	1729
ENSG00000163545.11	87	79	82	77	59	74
ENSG00000163554.15	2	4	6	1	3	7
ENSG00000163558.13	1233	1264	1259	1038	1080	1398
ENSG00000163563.8	0	0	0	0	0	0
ENSG00000163564.15	0	0	0	0	0	0
ENSG00000163565.20	0	0	0	0	0	0
ENSG00000163568.16	0	0	0	0	0	0
ENSG00000163576.18	12	20	7	14	7	14
ENSG00000163577.8	66	72	77	49	37	64
ENSG00000163581.14	0	0	0	0	0	0
ENSG00000163584.18	1297	1267	1290	631	778	907
ENSG00000163586.10	0	0	0	0	0	0
ENSG00000163590.14	301	310	265	213	240	320
ENSG00000163596.17	74	66	72	71	89	102
ENSG00000163599.18	0	0	0	0	0	0
ENSG00000163600.13	0	0	0	0	0	0
ENSG00000163602.12	187	248	205	116	135	168
ENSG00000163605.15	1162	1113	984	877	843	1117
ENSG00000163606.11	0	0	0	0	0	0
ENSG00000163607.18	32	46	52	30	41	68
ENSG00000163608.15	593	701	653	538	476	610
ENSG00000163611.11	0	0	0	0	0	0
ENSG00000163617.11	215	291	195	397	241	351
ENSG00000163618.18	1	4	1	0	6	1
ENSG00000163623.10	0	0	0	0	0	0
ENSG00000163624.6	65	98	88	92	104	130
ENSG00000163625.17	2195	2892	2621	3028	2324	2997
ENSG00000163626.17	22	31	43	22	52	57
ENSG00000163629.13	779	937	840	983	781	1102
ENSG00000163630.11	0	0	0	0	0	0
ENSG00000163631.17	0	1	0	0	1	0
ENSG00000163632.15	0	0	0	0	2	0
ENSG00000163633.12	0	0	0	0	0	0
ENSG00000163634.12	8086	8623	8200	4409	4551	5757
ENSG00000163635.20	1750	2248	2147	2227	1709	2233
ENSG00000163636.11	57475	59842	56290	38168	37816	48917
ENSG00000163637.13	101	213	139	104	92	131
ENSG00000163638.13	268	313	318	270	229	282
ENSG00000163644.15	92	88	90	110	91	121
ENSG00000163645.15	11	19	8	10	10	11
ENSG00000163646.12	0	0	0	0	0	0
ENSG00000163655.16	2615	3002	2691	2209	2196	3041
ENSG00000163659.13	114	132	113	86	100	128
ENSG00000163660.12	978	988	1030	1301	1043	1415
ENSG00000163661.4	0	0	0	0	2	0
ENSG00000163666.10	6	4	3	9	1	4
ENSG00000163673.8	0	0	0	0	0	0
ENSG00000163681.17	565	641	564	605	514	636
ENSG00000163682.17	296	207	304	140	209	177
ENSG00000163683.12	90	114	133	67	106	109
ENSG00000163684.12	11	22	26	20	25	15
ENSG00000163686.15	15	26	9	8	6	16
ENSG00000163687.14	0	0	0	0	0	0
ENSG00000163689.21	28	23	45	37	29	25
ENSG00000163694.15	849	912	905	675	523	682
ENSG00000163697.17	193	217	191	181	164	214
ENSG00000163701.19	10	25	25	22	17	30
ENSG00000163702.21	33	51	55	44	36	45
ENSG00000163703.20	243	232	261	262	188	319
ENSG00000163704.12	210	253	272	244	187	267
ENSG00000163705.13	0	0	0	0	0	0
ENSG00000163710.9	27	35	36	22	25	34
ENSG00000163714.18	3838	4128	3846	4549	3942	5108
ENSG00000163719.20	1549	1948	1870	1500	1265	1812
ENSG00000163728.11	1428	1198	1197	2184	1619	2061
ENSG00000163734.4	0	0	0	0	0	0
ENSG00000163735.7	0	0	0	0	0	0
ENSG00000163736.4	0	0	0	0	0	0
ENSG00000163737.5	0	0	0	0	0	0
ENSG00000163738.19	169	150	188	155	122	134
ENSG00000163739.5	0	0	0	0	0	0
ENSG00000163743.14	127	179	163	121	124	137
ENSG00000163746.13	0	0	0	0	0	0
ENSG00000163749.18	6	3	3	4	2	8
ENSG00000163751.4	0	0	0	0	0	0
ENSG00000163754.18	1025	1029	1158	641	640	783
ENSG00000163755.9	805	1023	933	851	777	1021
ENSG00000163762.7	0	0	0	0	0	2
ENSG00000163781.14	2462	2814	2589	3244	2571	3619
ENSG00000163785.13	289	370	303	346	277	336
ENSG00000163788.14	234	295	285	227	197	275
ENSG00000163792.6	0	0	0	0	0	0
ENSG00000163793.13	0	2	0	1	3	3
ENSG00000163794.6	0	0	3	0	0	2
ENSG00000163795.14	29	48	47	73	38	55
ENSG00000163798.14	1866	1996	1996	1707	1522	1969
ENSG00000163803.13	0	0	0	0	0	0
ENSG00000163806.16	0	2	3	0	1	0
ENSG00000163807.6	10	11	7	8	10	13
ENSG00000163808.17	888	969	811	998	779	1002
ENSG00000163810.13	0	0	0	1	0	0
ENSG00000163811.12	6832	8042	7347	5693	5269	6957
ENSG00000163812.16	164	199	153	148	103	173
ENSG00000163814.8	0	0	0	0	0	1
ENSG00000163815.6	0	0	0	1	1	0
ENSG00000163817.17	0	0	1	0	0	1
ENSG00000163818.20	9	12	18	11	7	14
ENSG00000163820.16	899	1072	1050	1033	781	992
ENSG00000163823.4	5	6	2	2	7	8
ENSG00000163825.5	0	0	0	0	0	0
ENSG00000163827.14	0	0	1	0	0	0
ENSG00000163832.16	305	318	352	290	269	289
ENSG00000163833.8	0	0	0	0	0	0
ENSG00000163840.10	900	1020	971	707	721	989
ENSG00000163848.21	779	811	844	764	731	989
ENSG00000163864.18	3	4	1	4	5	3
ENSG00000163866.9	140	131	140	86	105	82
ENSG00000163867.17	79	78	75	121	95	119
ENSG00000163870.16	48	103	81	69	76	81
ENSG00000163872.16	454	565	549	583	439	593
ENSG00000163873.10	15	35	28	28	18	22
ENSG00000163874.11	88	132	117	109	77	80
ENSG00000163875.16	231	288	328	150	196	223
ENSG00000163877.11	284	352	312	249	241	350
ENSG00000163879.11	0	0	0	1	0	0
ENSG00000163882.10	1426	1303	1436	1014	1087	1230
ENSG00000163884.4	4	3	1	3	6	0
ENSG00000163885.12	0	0	0	1	0	0
ENSG00000163888.4	84	88	82	57	57	61
ENSG00000163898.10	107	86	101	73	99	113
ENSG00000163900.11	101	115	126	85	77	114
ENSG00000163902.12	6897	7555	7108	4534	4912	6091
ENSG00000163904.13	721	811	829	794	633	888
ENSG00000163909.8	10	21	15	10	5	9
ENSG00000163913.14	602	695	745	810	609	898
ENSG00000163914.5	0	0	0	0	0	0
ENSG00000163918.12	1046	1138	1035	873	897	1142
ENSG00000163923.10	31	60	34	14	19	30
ENSG00000163930.10	675	897	765	628	496	688
ENSG00000163931.17	7033	8602	8449	5141	5126	6343
ENSG00000163932.16	2327	2750	2755	1965	1631	2245
ENSG00000163933.10	403	514	447	360	363	492
ENSG00000163935.14	690	779	729	708	605	774
ENSG00000163938.17	1583	1842	1809	1306	1155	1444
ENSG00000163939.18	1708	2154	1950	2042	1630	2323
ENSG00000163945.19	277	359	321	411	297	404
ENSG00000163946.14	1508	1831	1712	1815	1498	1976
ENSG00000163947.12	92	94	93	78	59	69
ENSG00000163950.13	1538	1513	1583	1238	1029	1398
ENSG00000163956.13	1179	1375	1280	812	759	950
ENSG00000163958.14	0	0	0	0	0	0
ENSG00000163959.10	0	0	0	3	0	0
ENSG00000163960.12	934	942	993	894	796	1124
ENSG00000163961.4	1616	1996	1794	1627	1274	1701
ENSG00000163964.18	336	402	421	319	383	414
ENSG00000163975.14	107	114	129	136	91	168
ENSG00000163982.6	0	0	0	0	0	0
ENSG00000163993.7	377	401	433	129	162	181
ENSG00000163995.21	46	53	47	40	38	55
ENSG00000164002.12	216	227	193	196	141	176
ENSG00000164007.11	0	0	0	0	0	0
ENSG00000164008.17	46	60	32	46	35	52
ENSG00000164010.15	55	62	59	82	62	68
ENSG00000164011.18	46	75	56	67	59	78
ENSG00000164022.18	3154	3833	3338	2457	2377	2920
ENSG00000164023.15	7	11	9	6	21	26
ENSG00000164024.12	780	775	834	663	631	832
ENSG00000164031.17	585	554	599	715	591	807
ENSG00000164032.12	346	339	451	237	267	292
ENSG00000164035.10	2	6	1	3	2	6
ENSG00000164037.17	1	0	0	0	1	1
ENSG00000164038.16	37	56	43	60	38	59
ENSG00000164039.15	0	2	3	4	3	5
ENSG00000164040.18	1083	1107	1117	947	936	1158
ENSG00000164045.12	431	489	480	405	325	445
ENSG00000164047.6	0	0	0	0	0	0
ENSG00000164048.14	80	74	93	112	68	125
ENSG00000164049.14	0	0	0	0	0	0
ENSG00000164050.13	456	608	580	749	482	633
ENSG00000164051.14	300	356	375	199	230	309
ENSG00000164053.22	225	253	267	230	178	264
ENSG00000164054.17	622	597	716	331	463	388
ENSG00000164056.11	7	10	7	5	11	15
ENSG00000164061.5	116	201	162	137	120	160
ENSG00000164062.13	1361	1482	1479	1282	1288	1696
ENSG00000164066.13	158	159	151	177	170	208
ENSG00000164068.16	248	328	352	294	234	301
ENSG00000164070.12	454	464	468	441	429	499
ENSG00000164073.11	281	263	314	275	290	359
ENSG00000164074.16	192	236	239	300	220	306
ENSG00000164076.17	0	0	0	0	0	2
ENSG00000164077.15	69	110	81	85	72	105
ENSG00000164078.14	27	34	40	30	38	42
ENSG00000164080.14	1021	1457	1220	1322	1032	1391
ENSG00000164081.13	206	256	243	156	155	193
ENSG00000164082.15	2	0	0	2	0	1
ENSG00000164086.10	15	30	21	12	8	12
ENSG00000164087.8	214	253	288	205	205	302
ENSG00000164088.18	80	100	111	137	67	101
ENSG00000164089.9	0	0	0	0	0	0
ENSG00000164091.12	927	947	960	604	606	715
ENSG00000164093.18	4	12	12	6	2	7
ENSG00000164096.13	942	1077	1013	772	885	1188
ENSG00000164099.3	1	0	1	1	1	1
